Vge,Ice,Vce
14.6,456.00,8
14.4,464.00,16
14.4,464.00,24
14.4,456.00,16
14.4,456.00,24
14.4,464.00,16
14.4,456.00,24
14.8,448.00,16
14.4,456.00,24
14.4,456.00,8
14.4,456.00,24
14.6,456.00,8
14.2,464.00,24
14.6,464.00,8
14.2,464.00,32
14.8,456.00,24
14.4,456.00,24
14.6,464.00,24
14.4,464.00,16
14.8,456.00,16
14.4,456.00,24
14.2,456.00,16
14.2,456.00,32
14.6,464.00,24
14.4,464.00,24
14.6,456.00,16
14.8,456.00,24
14.6,456.00,24
14.6,464.00,24
14.4,456.00,32
14.4,464.00,24
14.6,456.00,16
14.6,464.00,16
14.4,464.00,24
14.6,464.00,24
14.4,456.00,16
14.8,464.00,8
14.4,456.00,24
14.4,464.00,8
14.4,464.00,24
14.4,456.00,24
14.4,456.00,24
14.6,456.00,24
14.4,464.00,24
14.6,472.00,16
14.4,456.00,24
14.4,464.00,8
14.4,464.00,24
14.4,456.00,24
14.2,456.00,32
14.6,464.00,16
14.4,464.00,32
14.6,456.00,16
14.4,456.00,24
14.4,456.00,16
14.2,456.00,16
14.6,464.00,16
14.4,456.00,24
14.6,464.00,16
14.4,464.00,24
14.4,456.00,24
14.4,456.00,24
14.4,464.00,24
14.4,464.00,16
14.4,464.00,8
14.6,464.00,16
14.6,464.00,32
14.6,464.00,24
14.6,472.00,32
14.6,456.00,16
14.4,464.00,24
14.6,472.00,24
14.6,464.00,24
14.6,456.00,16
14.4,464.00,16
14.6,464.00,16
14.6,464.00,32
14.8,464.00,8
14.2,464.00,24
14.6,456.00,16
14.6,464.00,24
14.8,456.00,24
14.4,464.00,24
14.6,464.00,16
14.6,464.00,32
14.8,472.00,16
14.4,464.00,24
14.6,464.00,16
14.2,464.00,24
14.6,472.00,16
14.6,464.00,24
14.6,456.00,16
14.6,464.00,24
14.6,464.00,16
14.6,464.00,24
14.6,456.00,24
14.6,464.00,16
14.6,456.00,16
14.6,464.00,16
14.6,464.00,24
14.6,472.00,16
14.6,464.00,24
14.8,472.00,16
14.6,464.00,24
14.4,464.00,16
14.6,456.00,24
14.8,464.00,24
14.6,464.00,16
14.4,456.00,16
14.6,464.00,16
14.6,464.00,16
14.6,464.00,24
14.8,472.00,16
14.6,464.00,24
14.6,472.00,24
14.2,456.00,24
14.4,464.00,16
14.4,472.00,24
14.8,472.00,8
14.6,456.00,24
14.4,464.00,16
14.4,464.00,24
14.6,464.00,24
14.6,464.00,16
14.4,464.00,16
14.6,464.00,24
14.8,464.00,24
14.6,472.00,24
14.6,472.00,24
14.4,472.00,40
14.6,472.00,24
14.8,464.00,24
14.6,472.00,16
14.6,472.00,16
14.8,464.00,16
14.6,472.00,8
14.6,464.00,24
14.4,472.00,16
15.0,464.00,24
14.6,464.00,16
14.8,464.00,24
14.6,464.00,16
14.4,464.00,24
14.6,464.00,16
14.8,464.00,24
14.4,472.00,16
14.6,464.00,24
14.4,464.00,16
14.8,472.00,24
14.4,472.00,8
14.4,472.00,24
14.6,480.00,16
14.6,472.00,24
14.6,472.00,16
14.4,472.00,24
14.6,472.00,16
14.6,464.00,24
14.8,464.00,16
14.6,472.00,16
14.8,472.00,8
14.6,464.00,16
14.6,464.00,24
14.6,472.00,16
14.8,472.00,16
14.6,472.00,24
15.0,472.00,24
14.6,464.00,24
14.8,464.00,16
14.6,464.00,8
14.6,464.00,24
14.4,472.00,8
14.8,472.00,24
14.6,464.00,24
14.8,464.00,16
14.6,472.00,16
14.6,472.00,16
14.8,464.00,16
14.8,464.00,32
14.6,464.00,16
14.8,472.00,32
14.6,472.00,24
14.8,472.00,24
14.6,464.00,24
14.8,464.00,24
14.6,480.00,16
14.8,464.00,16
14.4,472.00,16
14.4,464.00,32
14.8,472.00,24
14.6,464.00,16
14.6,472.00,8
14.6,464.00,24
14.8,472.00,16
14.6,464.00,32
14.6,472.00,16
14.6,464.00,24
14.6,464.00,16
14.8,472.00,24
14.8,464.00,24
14.8,464.00,8
14.8,472.00,16
14.8,472.00,16
14.8,464.00,24
14.6,472.00,16
15.0,480.00,24
14.6,472.00,16
14.6,464.00,24
14.4,464.00,16
14.6,472.00,16
14.8,464.00,16
14.6,464.00,32
14.6,472.00,16
14.6,464.00,24
14.8,472.00,24
14.4,464.00,32
14.8,472.00,16
14.8,472.00,24
14.8,480.00,16
14.6,464.00,24
14.8,472.00,16
14.8,472.00,32
14.8,472.00,16
14.8,472.00,24
14.6,472.00,16
14.8,464.00,16
14.8,472.00,16
14.8,472.00,24
14.6,480.00,24
14.8,472.00,32
14.8,472.00,24
14.8,464.00,24
14.8,472.00,16
14.6,472.00,24
14.8,464.00,16
14.8,472.00,16
14.8,480.00,24
14.4,472.00,16
15.0,472.00,24
15.0,472.00,16
14.6,472.00,32
15.0,472.00,16
14.6,480.00,24
15.0,480.00,8
14.8,472.00,16
14.6,472.00,16
14.6,472.00,24
14.6,464.00,24
14.8,472.00,24
14.8,472.00,16
14.8,464.00,32
14.8,472.00,16
14.8,472.00,24
14.6,472.00,24
14.6,464.00,24
14.8,464.00,24
14.8,472.00,24
14.6,472.00,16
14.8,472.00,24
14.6,456.00,16
14.6,472.00,24
14.8,472.00,16
14.6,472.00,24
14.8,480.00,8
14.8,472.00,16
14.8,472.00,24
14.6,472.00,24
14.8,472.00,16
14.8,464.00,16
14.8,472.00,24
14.6,472.00,24
14.8,464.00,32
14.8,472.00,8
14.8,480.00,16
14.6,464.00,8
14.8,472.00,32
14.8,464.00,16
14.8,472.00,24
14.8,472.00,24
14.8,472.00,24
14.6,472.00,16
14.6,472.00,24
14.6,472.00,8
14.6,472.00,24
14.6,472.00,16
14.6,472.00,24
14.4,472.00,16
14.8,472.00,24
14.8,480.00,16
14.6,472.00,24
15.0,464.00,16
14.8,472.00,24
14.8,472.00,16
14.8,472.00,16
14.8,472.00,16
14.8,480.00,24
14.6,472.00,24
14.8,472.00,16
15.0,472.00,24
15.0,472.00,24
15.0,472.00,24
14.8,472.00,16
14.8,472.00,24
14.6,480.00,8
14.8,472.00,16
14.4,472.00,8
14.6,480.00,24
14.4,472.00,16
14.6,472.00,24
14.8,472.00,8
14.8,472.00,24
14.8,480.00,16
14.8,480.00,32
14.8,480.00,24
14.8,472.00,32
14.8,472.00,16
15.0,480.00,24
15.0,480.00,16
14.8,472.00,24
14.6,472.00,16
14.6,472.00,24
14.8,472.00,16
14.8,472.00,24
14.8,480.00,16
14.8,480.00,16
15.0,464.00,16
14.8,472.00,24
14.6,472.00,24
14.8,472.00,32
14.8,472.00,32
15.0,472.00,24
14.8,472.00,24
14.8,472.00,16
15.0,464.00,16
14.8,480.00,8
14.8,472.00,24
14.8,480.00,24
14.8,464.00,24
15.0,472.00,8
15.0,480.00,24
14.8,480.00,16
15.0,480.00,32
14.8,480.00,16
14.8,480.00,24
14.8,480.00,16
14.8,480.00,16
14.6,480.00,8
14.8,480.00,32
15.0,472.00,16
14.8,472.00,16
14.8,472.00,16
14.8,472.00,32
14.8,472.00,16
14.6,480.00,24
14.6,480.00,8
14.8,472.00,16
14.8,472.00,16
15.0,480.00,24
14.8,480.00,16
14.8,480.00,24
14.6,480.00,16
14.6,472.00,16
14.8,488.00,24
14.8,480.00,16
14.8,480.00,24
14.6,472.00,16
15.0,480.00,24
15.0,480.00,24
14.8,472.00,24
14.4,488.00,24
14.8,472.00,24
14.8,480.00,16
14.8,488.00,16
15.0,472.00,24
14.8,472.00,32
15.0,472.00,16
14.8,472.00,24
14.8,472.00,8
14.8,472.00,16
14.8,472.00,8
15.0,472.00,32
14.8,480.00,16
15.0,480.00,24
14.8,480.00,8
14.8,480.00,24
14.6,472.00,16
14.8,480.00,32
14.8,480.00,16
14.8,472.00,24
14.8,480.00,16
14.6,480.00,24
14.8,480.00,16
14.8,480.00,24
14.8,472.00,16
14.8,480.00,24
15.0,472.00,24
15.0,480.00,24
14.8,472.00,32
14.6,472.00,16
14.8,488.00,24
15.0,488.00,24
15.0,488.00,24
14.8,480.00,8
14.8,480.00,32
15.0,472.00,16
15.0,488.00,16
14.8,480.00,16
15.0,472.00,24
14.8,480.00,16
14.8,488.00,32
14.6,488.00,16
14.6,480.00,24
14.6,472.00,16
14.6,480.00,24
14.8,472.00,16
15.0,480.00,16
15.2,480.00,8
15.0,488.00,16
14.8,480.00,24
14.8,480.00,24
14.8,472.00,24
15.0,488.00,24
14.8,480.00,8
14.8,480.00,16
14.8,480.00,16
15.0,488.00,16
14.8,480.00,24
14.6,480.00,32
15.0,480.00,16
14.8,488.00,16
14.8,480.00,16
14.8,488.00,24
14.8,480.00,16
15.2,480.00,16
14.8,480.00,24
14.4,480.00,16
15.0,472.00,24
14.8,480.00,16
14.6,480.00,24
14.8,480.00,16
15.0,480.00,32
15.0,488.00,8
14.8,480.00,24
14.8,480.00,16
14.6,480.00,24
14.8,488.00,8
14.8,480.00,24
15.0,472.00,24
14.8,488.00,32
14.8,480.00,16
14.6,480.00,16
14.6,480.00,24
14.8,472.00,8
14.8,480.00,16
14.8,480.00,24
14.8,488.00,16
14.6,480.00,32
14.8,480.00,16
14.8,480.00,24
14.8,488.00,24
15.0,488.00,16
15.0,488.00,16
14.6,488.00,24
15.0,480.00,24
14.8,480.00,16
15.0,480.00,24
15.0,480.00,16
15.0,472.00,16
14.6,480.00,24
14.8,480.00,24
14.8,480.00,16
15.0,480.00,16
14.8,480.00,24
15.0,480.00,32
15.0,480.00,16
14.8,480.00,24
14.8,488.00,24
14.8,488.00,24
14.6,472.00,16
14.8,480.00,32
15.0,480.00,24
15.0,480.00,16
14.8,480.00,8
14.8,480.00,24
14.8,488.00,24
14.6,488.00,32
14.8,488.00,8
14.8,480.00,24
14.6,480.00,16
14.8,488.00,16
14.8,488.00,16
14.8,488.00,32
14.8,480.00,16
14.8,488.00,16
15.0,480.00,16
14.8,480.00,24
14.8,480.00,24
14.8,472.00,24
15.0,488.00,24
14.8,488.00,16
15.0,496.00,16
14.8,480.00,16
15.0,480.00,24
14.8,480.00,16
14.8,480.00,16
14.8,488.00,16
15.0,488.00,24
15.0,480.00,8
15.0,488.00,24
15.0,488.00,16
15.0,488.00,24
14.8,488.00,24
14.8,488.00,32
14.8,480.00,24
14.8,488.00,32
15.0,488.00,16
14.8,480.00,24
14.6,480.00,8
14.8,488.00,32
14.8,480.00,24
14.8,488.00,24
14.6,488.00,16
14.8,480.00,24
14.8,488.00,24
14.8,488.00,16
14.8,488.00,24
14.8,480.00,40
14.8,488.00,16
15.0,488.00,24
14.8,488.00,24
15.0,480.00,16
15.0,488.00,8
14.8,488.00,16
14.8,480.00,32
14.8,496.00,16
15.0,480.00,16
14.8,488.00,16
15.0,480.00,32
15.0,488.00,16
15.0,488.00,24
15.0,496.00,16
14.8,488.00,24
15.0,488.00,16
14.8,480.00,24
15.0,488.00,16
14.8,488.00,24
14.8,480.00,8
14.8,488.00,8
15.0,480.00,16
15.0,480.00,24
14.8,488.00,16
14.8,480.00,32
15.0,488.00,8
14.8,488.00,16
14.8,488.00,16
15.0,488.00,24
14.8,488.00,16
14.8,496.00,24
15.0,488.00,24
14.8,480.00,24
15.0,488.00,24
15.0,488.00,16
15.2,480.00,24
14.8,488.00,24
14.8,496.00,24
15.0,496.00,16
15.0,480.00,24
14.6,488.00,24
14.6,488.00,24
14.8,488.00,16
15.0,488.00,24
14.8,488.00,16
15.0,488.00,24
15.2,480.00,8
14.8,488.00,24
14.8,488.00,8
15.0,488.00,24
15.0,488.00,16
15.0,488.00,24
14.8,488.00,16
15.2,496.00,24
15.0,488.00,16
15.0,496.00,32
14.6,496.00,24
14.8,496.00,24
14.8,496.00,8
15.0,488.00,24
14.6,480.00,8
15.0,488.00,24
15.0,488.00,16
15.0,496.00,32
14.8,488.00,24
14.8,496.00,24
15.2,488.00,24
14.8,488.00,16
14.6,488.00,24
14.8,496.00,16
15.0,496.00,16
15.0,496.00,16
14.8,488.00,24
14.8,496.00,16
15.0,488.00,24
15.0,488.00,8
15.0,496.00,16
14.6,488.00,16
14.8,496.00,8
14.8,488.00,16
14.8,496.00,32
15.0,488.00,24
14.8,488.00,32
14.8,488.00,24
15.0,488.00,32
14.8,480.00,16
15.0,496.00,24
15.0,496.00,8
14.8,496.00,24
14.8,488.00,16
14.8,488.00,32
15.0,496.00,16
14.8,488.00,16
14.8,488.00,16
15.0,496.00,24
15.2,496.00,24
14.8,488.00,24
14.8,488.00,32
14.8,496.00,32
14.8,496.00,24
15.2,496.00,16
15.0,496.00,16
15.0,496.00,24
15.0,488.00,16
15.0,488.00,16
15.0,488.00,24
14.8,496.00,24
15.0,496.00,24
15.0,496.00,16
14.8,488.00,24
14.8,488.00,24
15.0,496.00,24
15.0,488.00,16
15.2,496.00,24
15.0,496.00,16
14.6,496.00,32
14.8,496.00,16
14.8,488.00,32
14.8,496.00,16
15.0,496.00,16
15.0,496.00,24
15.0,496.00,24
14.8,496.00,16
14.8,496.00,24
14.8,496.00,8
14.8,488.00,24
14.8,496.00,16
14.6,496.00,24
14.8,496.00,16
15.0,488.00,24
15.0,488.00,16
14.8,504.00,24
14.8,496.00,24
14.8,488.00,16
15.0,496.00,32
14.8,504.00,16
15.2,496.00,24
15.0,488.00,16
14.8,496.00,16
14.8,496.00,24
15.2,496.00,32
14.8,488.00,8
15.0,488.00,16
15.0,496.00,24
15.0,488.00,16
15.0,496.00,8
15.0,488.00,24
14.8,496.00,24
15.0,504.00,32
15.2,496.00,16
14.8,488.00,24
14.8,496.00,16
15.0,496.00,24
14.8,496.00,16
15.0,496.00,24
14.8,488.00,24
14.8,496.00,24
15.0,496.00,16
15.0,496.00,24
15.0,496.00,16
15.0,496.00,24
15.0,488.00,16
15.2,496.00,24
14.8,496.00,16
14.8,496.00,24
15.0,488.00,24
15.0,496.00,16
15.0,496.00,16
15.0,496.00,24
15.2,496.00,24
15.0,496.00,16
15.0,488.00,24
14.8,504.00,16
15.2,496.00,24
15.0,488.00,16
14.8,496.00,16
14.8,496.00,16
15.0,496.00,24
15.0,488.00,0
15.0,496.00,16
14.8,504.00,16
15.0,504.00,24
14.8,504.00,24
14.8,496.00,32
15.0,496.00,16
15.0,496.00,24
15.0,496.00,16
15.0,496.00,24
14.6,488.00,16
14.8,504.00,24
15.0,496.00,16
14.8,496.00,24
14.8,488.00,16
14.8,488.00,16
15.0,496.00,16
14.8,496.00,24
15.0,488.00,32
15.0,504.00,40
15.0,496.00,24
15.2,496.00,16
15.0,496.00,16
15.0,496.00,16
15.0,496.00,16
15.0,488.00,24
15.0,488.00,32
14.8,496.00,24
15.0,496.00,16
15.2,496.00,8
15.0,496.00,24
15.0,496.00,16
15.0,504.00,16
15.2,496.00,16
15.0,488.00,24
14.8,496.00,16
14.8,488.00,16
14.8,504.00,8
15.0,504.00,16
14.8,496.00,16
15.0,496.00,32
14.8,496.00,16
15.0,504.00,24
14.8,504.00,16
15.0,496.00,24
14.8,496.00,16
14.8,488.00,24
15.0,496.00,16
14.8,496.00,16
14.8,496.00,16
15.0,496.00,24
15.0,504.00,16
14.8,512.00,24
15.0,496.00,24
15.0,504.00,24
15.0,488.00,32
15.0,496.00,24
15.2,504.00,24
15.0,496.00,16
15.2,496.00,24
14.8,504.00,24
15.0,504.00,24
15.2,488.00,8
15.0,504.00,24
15.0,496.00,24
15.2,496.00,24
14.8,496.00,16
15.0,496.00,16
14.8,504.00,16
15.0,504.00,24
15.0,496.00,16
15.0,496.00,32
14.8,504.00,8
15.2,504.00,24
15.0,504.00,8
14.8,504.00,32
14.8,496.00,16
15.0,496.00,32
15.0,496.00,8
15.0,496.00,24
15.0,496.00,16
14.8,504.00,24
15.2,496.00,16
15.0,504.00,16
15.0,496.00,16
15.0,504.00,24
15.0,496.00,16
15.0,504.00,32
15.0,496.00,16
15.0,496.00,8
15.0,496.00,16
15.2,496.00,16
15.2,504.00,32
14.8,496.00,16
15.2,496.00,16
15.0,496.00,8
15.2,504.00,16
15.0,504.00,8
15.2,496.00,24
15.0,504.00,8
15.0,504.00,24
14.6,504.00,16
14.8,504.00,32
15.0,504.00,16
14.8,496.00,24
14.8,496.00,16
14.8,504.00,24
15.0,504.00,16
15.0,512.00,24
14.8,496.00,8
15.0,496.00,24
15.0,504.00,16
15.0,496.00,24
15.0,496.00,8
15.2,496.00,24
15.0,504.00,16
15.0,504.00,24
14.8,496.00,24
14.8,512.00,32
14.8,496.00,16
15.2,496.00,16
15.2,504.00,16
15.0,504.00,24
15.2,504.00,16
15.2,504.00,16
15.0,504.00,24
14.8,504.00,24
15.2,496.00,24
15.0,496.00,8
15.2,496.00,24
15.0,504.00,16
15.0,504.00,24
14.8,504.00,16
15.0,504.00,24
15.0,496.00,16
15.0,496.00,16
14.6,504.00,16
15.0,496.00,24
15.0,488.00,8
15.0,504.00,24
15.0,504.00,8
15.0,504.00,16
15.0,496.00,16
14.8,496.00,24
15.0,504.00,8
15.0,496.00,32
15.0,504.00,8
15.0,512.00,16
14.8,504.00,24
14.8,504.00,24
15.0,512.00,24
14.8,504.00,24
15.0,504.00,16
15.0,504.00,24
15.0,504.00,24
14.8,504.00,16
15.2,504.00,32
15.2,504.00,16
15.0,504.00,24
14.8,504.00,24
15.0,512.00,16
15.0,496.00,16
15.0,504.00,16
14.6,512.00,16
15.2,496.00,24
14.8,496.00,16
15.0,504.00,16
14.8,496.00,16
15.0,512.00,32
14.8,504.00,16
15.0,512.00,24
14.8,504.00,16
15.0,504.00,24
15.0,512.00,16
15.0,512.00,24
14.8,504.00,24
14.8,512.00,32
14.8,504.00,16
15.0,504.00,24
14.8,512.00,16
15.2,512.00,16
15.0,496.00,24
15.0,504.00,24
15.0,512.00,16
15.0,504.00,24
15.2,504.00,16
15.2,496.00,24
15.0,512.00,16
15.0,504.00,24
15.2,504.00,24
15.2,504.00,16
14.8,496.00,24
14.8,504.00,24
15.0,496.00,16
15.0,504.00,16
15.0,504.00,16
15.0,496.00,16
15.0,496.00,24
14.8,504.00,8
15.0,504.00,24
15.0,512.00,16
15.0,512.00,16
15.0,504.00,16
15.0,504.00,32
15.0,504.00,8
15.0,512.00,24
15.2,512.00,16
15.2,496.00,16
14.6,504.00,16
15.0,504.00,24
14.8,504.00,24
14.8,504.00,16
15.0,504.00,24
14.8,504.00,16
15.2,504.00,24
14.8,504.00,24
14.8,504.00,24
15.0,512.00,32
15.0,504.00,24
14.8,504.00,16
15.0,512.00,16
15.0,512.00,16
15.4,504.00,8
15.2,504.00,8
15.0,504.00,24
14.8,512.00,24
15.2,504.00,24
15.0,512.00,8
15.0,504.00,24
15.0,512.00,16
15.0,504.00,24
15.0,512.00,8
15.0,512.00,24
15.0,512.00,16
14.8,512.00,24
14.8,512.00,16
15.0,504.00,24
15.0,504.00,16
15.0,504.00,24
15.0,512.00,16
15.0,504.00,24
15.0,504.00,24
14.8,512.00,24
15.0,512.00,8
15.0,504.00,16
15.0,520.00,16
15.0,512.00,24
15.0,504.00,8
15.2,512.00,24
15.0,512.00,24
15.0,504.00,24
15.0,512.00,16
14.8,520.00,16
15.0,504.00,24
15.2,512.00,24
15.0,512.00,24
15.2,504.00,16
15.0,512.00,24
14.8,504.00,16
15.2,512.00,24
14.8,512.00,16
15.0,504.00,24
15.0,512.00,16
15.2,504.00,16
15.0,504.00,16
14.8,504.00,24
15.0,504.00,24
14.8,512.00,40
14.8,512.00,16
15.0,512.00,24
15.0,512.00,16
15.0,512.00,24
15.0,512.00,8
14.8,512.00,32
14.8,504.00,24
15.0,504.00,32
15.0,504.00,16
15.0,512.00,24
15.0,512.00,8
15.2,504.00,16
15.0,504.00,24
15.0,504.00,16
15.0,504.00,16
14.8,520.00,24
15.0,504.00,16
15.0,512.00,24
15.0,512.00,16
14.8,504.00,8
15.0,504.00,24
15.0,512.00,8
15.2,504.00,24
15.0,512.00,16
15.4,512.00,24
15.0,512.00,16
15.0,512.00,24
15.0,512.00,8
15.0,504.00,16
15.0,512.00,16
15.0,512.00,16
15.0,512.00,16
15.0,512.00,24
14.8,512.00,8
14.8,512.00,32
15.0,512.00,16
15.0,512.00,32
15.2,512.00,24
14.8,512.00,24
14.8,504.00,16
14.8,512.00,24
14.8,512.00,24
15.0,512.00,24
14.8,512.00,16
15.0,512.00,24
15.0,504.00,16
14.8,512.00,32
14.8,520.00,24
14.8,520.00,32
15.0,512.00,24
15.2,512.00,24
15.0,512.00,24
14.8,520.00,16
15.2,512.00,8
15.0,512.00,8
15.2,512.00,32
15.0,512.00,8
15.2,512.00,24
15.0,512.00,8
15.2,512.00,24
15.0,512.00,24
15.0,512.00,24
15.0,512.00,16
15.0,512.00,24
14.8,512.00,16
14.8,512.00,16
14.8,512.00,16
15.2,512.00,32
15.0,512.00,24
15.0,512.00,24
15.0,512.00,16
